region_code,region_name,province_code,province_name,province_kind,locality_code,locality_name,locality_kind
0300000000,Region III (Central Luzon),0305400000,Pampanga,province,0305419000,Santa Ana,municipality
0300000000,Region III (Central Luzon),0305400000,Pampanga,province,0305420000,Santa Rita,municipality
0300000000,Region III (Central Luzon),0305400000,Pampanga,province,0305421000,Sto. Tomas,municipality
0300000000,Region III (Central Luzon),0305400000,Pampanga,province,0305422000,Sasmuan,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306901000,Anao,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306902000,Bamban,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306903000,Camiling,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306904000,Capas,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306905000,Concepcion,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306906000,Gerona,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306907000,La Paz,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306908000,Mayantoc,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306909000,Moncada,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306910000,Paniqui,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306911000,Pura,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306912000,Ramos,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306913000,San Clemente,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306914000,San Manuel,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306915000,Santa Ignacia,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306916000,City of Tarlac,city
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306917000,Victoria,municipality
0300000000,Region III (Central Luzon),0306900000,Tarlac,province,0306918000,San Jose,municipality
0300000000,Region III (Central Luzon),0307100000,Zambales,province,0307101000,Botolan,municipality
0300000000,Region III (Central Luzon),0307100000,Zambales,province,0307102000,Cabangan,municipality
0300000000,Region III (Central Luzon),0307100000,Zambales,province,0307103000,Candelaria,municipality
0300000000,Region III (Central Luzon),0307100000,Zambales,province,0307104000,Castillejos,municipality
0300000000,Region III (Central Luzon),0307100000,Zambales,province,0307105000,Iba,municipality
0300000000,Region III (Central Luzon),0307100000,Zambales,province,0307106000,Masinloc,municipality
0300000000,Region III (Central Luzon),0307100000,Zambales,province,0307108000,Palauig,municipality
0300000000,Region III (Central Luzon),0307100000,Zambales,province,0307109000,San Antonio,municipality
0300000000,Region III (Central Luzon),0307100000,Zambales,province,0307110000,San Felipe,municipality
0300000000,Region III (Central Luzon),0307100000,Zambales,province,0307111000,San Marcelino,municipality
0300000000,Region III (Central Luzon),0307100000,Zambales,province,0307112000,San Narciso,municipality
0300000000,Region III (Central Luzon),0307100000,Zambales,province,0307113000,Santa Cruz,municipality
0300000000,Region III (Central Luzon),0307100000,Zambales,province,0307114000,Subic,municipality
0300000000,Region III (Central Luzon),0307700000,Aurora,province,0307701000,Baler,municipality
0300000000,Region III (Central Luzon),0307700000,Aurora,province,0307702000,Casiguran,municipality
0300000000,Region III (Central Luzon),0307700000,Aurora,province,0307703000,Dilasag,municipality
0300000000,Region III (Central Luzon),0307700000,Aurora,province,0307704000,Dinalungan,municipality
0300000000,Region III (Central Luzon),0307700000,Aurora,province,0307705000,Dingalan,municipality
0300000000,Region III (Central Luzon),0307700000,Aurora,province,0307706000,Dipaculao,municipality
0300000000,Region III (Central Luzon),0307700000,Aurora,province,0307707000,Maria Aurora,municipality
0300000000,Region III (Central Luzon),0307700000,Aurora,province,0307708000,San Luis,municipality
0300000000,Region III (Central Luzon),0330199999,City of Angeles (Independent City),independent_city,0330100000,City of Angeles,city
0300000000,Region III (Central Luzon),0331499999,City of Olongapo (Independent City),independent_city,0331400000,City of Olongapo,city
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401001000,Agoncillo,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401002000,Alitagtag,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401003000,Balayan,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401004000,Balete,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401005000,Batangas City,city
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401006000,Bauan,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401007000,City of Calaca,city
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401008000,Calatagan,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401009000,Cuenca,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401010000,Ibaan,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401011000,Laurel,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401012000,Lemery,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401013000,Lian,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401014000,City of Lipa,city
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401015000,Lobo,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401016000,Mabini,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401017000,Malvar,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401018000,Mataasnakahoy,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401019000,Nasugbu,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401020000,Padre Garcia,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401021000,Rosario,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401022000,San Jose,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401023000,San Juan,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401024000,San Luis,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401025000,San Nicolas,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401026000,San Pascual,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401027000,Santa Teresita,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401028000,City of Sto. Tomas,city
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401029000,Taal,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401030000,Talisay,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401031000,City of Tanauan,city
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401032000,Taysan,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401033000,Tingloy,municipality
0400000000,Region IV-A (CALABARZON),0401000000,Batangas,province,0401034000,Tuy,municipality
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402101000,Alfonso,municipality
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402102000,Amadeo,municipality
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402103000,City of Bacoor,city
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402104000,City of Carmona,city
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402105000,City of Cavite,city
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402106000,City of Dasmariñas,city
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402107000,General Emilio Aguinaldo,municipality
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402108000,City of General Trias,city
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402109000,City of Imus,city
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402110000,Indang,municipality
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402111000,Kawit,municipality
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402112000,Magallanes,municipality
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402113000,Maragondon,municipality
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402114000,Mendez,municipality
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402115000,Naic,municipality
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402116000,Noveleta,municipality
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402117000,Rosario,municipality
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402118000,Silang,municipality
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402119000,City of Tagaytay,city
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402120000,Tanza,municipality
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402121000,Ternate,municipality
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402122000,City of Trece Martires,city
0400000000,Region IV-A (CALABARZON),0402100000,Cavite,province,0402123000,Gen. Mariano Alvarez,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403401000,Alaminos,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403402000,Bay,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403403000,City of Biñan,city
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403404000,City of Cabuyao,city
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403405000,City of Calamba,city
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403406000,Calauan,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403407000,Cavinti,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403408000,Famy,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403409000,Kalayaan,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403410000,Liliw,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403411000,Los Baños,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403412000,Luisiana,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403413000,Lumban,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403414000,Mabitac,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403415000,Magdalena,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403416000,Majayjay,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403417000,Nagcarlan,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403418000,Paete,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403419000,Pagsanjan,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403420000,Pakil,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403421000,Pangil,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403422000,Pila,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403423000,Rizal,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403424000,City of San Pablo,city
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403425000,City of San Pedro,city
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403426000,Santa Cruz,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403427000,Santa Maria,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403428000,City of Santa Rosa,city
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403429000,Siniloan,municipality
0400000000,Region IV-A (CALABARZON),0403400000,Laguna,province,0403430000,Victoria,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405601000,Agdangan,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405602000,Alabat,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405603000,Atimonan,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405605000,Buenavista,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405606000,Burdeos,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405607000,Calauag,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405608000,Candelaria,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405610000,Catanauan,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405615000,Dolores,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405616000,General Luna,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405617000,General Nakar,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405618000,Guinayangan,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405619000,Gumaca,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405620000,Infanta,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405621000,Jomalig,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405622000,Lopez,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405623000,Lucban,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405625000,Macalelon,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405627000,Mauban,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405628000,Mulanay,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405629000,Padre Burgos,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405630000,Pagbilao,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405631000,Panukulan,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405632000,Patnanungan,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405633000,Perez,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405634000,Pitogo,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405635000,Plaridel,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405636000,Polillo,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405637000,Quezon,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405638000,Real,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405639000,Sampaloc,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405640000,San Andres,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405641000,San Antonio,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405642000,San Francisco,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405644000,San Narciso,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405645000,Sariaya,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405646000,Tagkawayan,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405647000,City of Tayabas,city
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405648000,Tiaong,municipality
0400000000,Region IV-A (CALABARZON),0405600000,Quezon,province,0405649000,Unisan,municipality
0400000000,Region IV-A (CALABARZON),0405800000,Rizal,province,0405801000,Angono,municipality
0400000000,Region IV-A (CALABARZON),0405800000,Rizal,province,0405802000,City of Antipolo,city
0400000000,Region IV-A (CALABARZON),0405800000,Rizal,province,0405803000,Baras,municipality
0400000000,Region IV-A (CALABARZON),0405800000,Rizal,province,0405804000,Binangonan,municipality
0400000000,Region IV-A (CALABARZON),0405800000,Rizal,province,0405805000,Cainta,municipality
0400000000,Region IV-A (CALABARZON),0405800000,Rizal,province,0405806000,Cardona,municipality
0400000000,Region IV-A (CALABARZON),0405800000,Rizal,province,0405807000,Jala-Jala,municipality
0400000000,Region IV-A (CALABARZON),0405800000,Rizal,province,0405808000,Rodriguez,municipality
0400000000,Region IV-A (CALABARZON),0405800000,Rizal,province,0405809000,Morong,municipality
0400000000,Region IV-A (CALABARZON),0405800000,Rizal,province,0405810000,Pililla,municipality
0400000000,Region IV-A (CALABARZON),0405800000,Rizal,province,0405811000,San Mateo,municipality
0400000000,Region IV-A (CALABARZON),0405800000,Rizal,province,0405812000,Tanay,municipality
0400000000,Region IV-A (CALABARZON),0405800000,Rizal,province,0405813000,Taytay,municipality
0400000000,Region IV-A (CALABARZON),0405800000,Rizal,province,0405814000,Teresa,municipality
0400000000,Region IV-A (CALABARZON),0431299999,City of Lucena (Independent City),independent_city,0431200000,City of Lucena,city
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500501000,Bacacay,municipality
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500502000,Camalig,municipality
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500503000,Daraga,municipality
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500504000,Guinobatan,municipality
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500505000,Jovellar,municipality
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500506000,City of Legazpi,city
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500507000,Libon,municipality
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500508000,City of Ligao,city
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500509000,Malilipot,municipality
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500510000,Malinao,municipality
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500511000,Manito,municipality
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500512000,Oas,municipality
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500513000,Pio Duran,municipality
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500514000,Polangui,municipality
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500515000,Rapu-Rapu,municipality
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500516000,Santo Domingo,municipality
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500517000,City of Tabaco,city
0500000000,Region V (Bicol Region),0500500000,Albay,province,0500518000,Tiwi,municipality
0500000000,Region V (Bicol Region),0501600000,Camarines Norte,province,0501601000,Basud,municipality
0500000000,Region V (Bicol Region),0501600000,Camarines Norte,province,0501602000,Capalonga,municipality
0500000000,Region V (Bicol Region),0501600000,Camarines Norte,province,0501603000,Daet,municipality
0500000000,Region V (Bicol Region),0501600000,Camarines Norte,province,0501604000,San Lorenzo Ruiz,municipality
0500000000,Region V (Bicol Region),0501600000,Camarines Norte,province,0501605000,Jose Panganiban,municipality
0500000000,Region V (Bicol Region),0501600000,Camarines Norte,province,0501606000,Labo,municipality
0500000000,Region V (Bicol Region),0501600000,Camarines Norte,province,0501607000,Mercedes,municipality
0500000000,Region V (Bicol Region),0501600000,Camarines Norte,province,0501608000,Paracale,municipality
0500000000,Region V (Bicol Region),0501600000,Camarines Norte,province,0501609000,San Vicente,municipality
0500000000,Region V (Bicol Region),0501600000,Camarines Norte,province,0501610000,Santa Elena,municipality
0500000000,Region V (Bicol Region),0501600000,Camarines Norte,province,0501611000,Talisay,municipality
0500000000,Region V (Bicol Region),0501600000,Camarines Norte,province,0501612000,Vinzons,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501701000,Baao,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501702000,Balatan,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501703000,Bato,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501704000,Bombon,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501705000,Buhi,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501706000,Bula,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501707000,Cabusao,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501708000,Calabanga,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501709000,Camaligan,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501710000,Canaman,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501711000,Caramoan,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501712000,Del Gallego,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501713000,Gainza,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501714000,Garchitorena,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501715000,Goa,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501716000,City of Iriga,city
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501717000,Lagonoy,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501718000,Libmanan,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501719000,Lupi,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501720000,Magarao,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501721000,Milaor,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501722000,Minalabac,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501723000,Nabua,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501724000,City of Naga,city
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501725000,Ocampo,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501726000,Pamplona,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501727000,Pasacao,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501728000,Pili,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501729000,Presentacion,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501730000,Ragay,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501731000,Sagñay,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501732000,San Fernando,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501733000,San Jose,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501734000,Sipocot,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501735000,Siruma,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501736000,Tigaon,municipality
0500000000,Region V (Bicol Region),0501700000,Camarines Sur,province,0501737000,Tinambac,municipality
0500000000,Region V (Bicol Region),0502000000,Catanduanes,province,0502001000,Bagamanoc,municipality
0500000000,Region V (Bicol Region),0502000000,Catanduanes,province,0502002000,Baras,municipality
0500000000,Region V (Bicol Region),0502000000,Catanduanes,province,0502003000,Bato,municipality
0500000000,Region V (Bicol Region),0502000000,Catanduanes,province,0502004000,Caramoran,municipality
0500000000,Region V (Bicol Region),0502000000,Catanduanes,province,0502005000,Gigmoto,municipality
0500000000,Region V (Bicol Region),0502000000,Catanduanes,province,0502006000,Pandan,municipality
0500000000,Region V (Bicol Region),0502000000,Catanduanes,province,0502007000,Panganiban,municipality
0500000000,Region V (Bicol Region),0502000000,Catanduanes,province,0502008000,San Andres,municipality
0500000000,Region V (Bicol Region),0502000000,Catanduanes,province,0502009000,San Miguel,municipality
0500000000,Region V (Bicol Region),0502000000,Catanduanes,province,0502010000,Viga,municipality
0500000000,Region V (Bicol Region),0502000000,Catanduanes,province,0502011000,Virac,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504101000,Aroroy,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504102000,Baleno,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504103000,Balud,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504104000,Batuan,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504105000,Cataingan,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504106000,Cawayan,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504107000,Claveria,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504108000,Dimasalang,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504109000,Esperanza,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504110000,Mandaon,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504111000,City of Masbate,city
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504112000,Milagros,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504113000,Mobo,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504114000,Monreal,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504115000,Palanas,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504116000,Pio V. Corpus,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504117000,Placer,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504118000,San Fernando,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504119000,San Jacinto,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504120000,San Pascual,municipality
0500000000,Region V (Bicol Region),0504100000,Masbate,province,0504121000,Uson,municipality
0500000000,Region V (Bicol Region),0506200000,Sorsogon,province,0506202000,Barcelona,municipality
0500000000,Region V (Bicol Region),0506200000,Sorsogon,province,0506203000,Bulan,municipality
0500000000,Region V (Bicol Region),0506200000,Sorsogon,province,0506204000,Bulusan,municipality
0500000000,Region V (Bicol Region),0506200000,Sorsogon,province,0506205000,Casiguran,municipality
0500000000,Region V (Bicol Region),0506200000,Sorsogon,province,0506206000,Castilla,municipality
0500000000,Region V (Bicol Region),0506200000,Sorsogon,province,0506207000,Donsol,municipality
0500000000,Region V (Bicol Region),0506200000,Sorsogon,province,0506208000,Gubat,municipality
0500000000,Region V (Bicol Region),0506200000,Sorsogon,province,0506209000,Irosin,municipality
0500000000,Region V (Bicol Region),0506200000,Sorsogon,province,0506210000,Juban,municipality
0500000000,Region V (Bicol Region),0506200000,Sorsogon,province,0506211000,Magallanes,municipality
0500000000,Region V (Bicol Region),0506200000,Sorsogon,province,0506212000,Matnog,municipality
0500000000,Region V (Bicol Region),0506200000,Sorsogon,province,0506213000,Pilar,municipality
0500000000,Region V (Bicol Region),0506200000,Sorsogon,province,0506214000,Prieto Diaz,municipality
0500000000,Region V (Bicol Region),0506200000,Sorsogon,province,0506215000,Santa Magdalena,municipality
0500000000,Region V (Bicol Region),0506200000,Sorsogon,province,0506216000,City of Sorsogon,city
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600401000,Altavas,municipality
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600402000,Balete,municipality
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600403000,Banga,municipality
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600404000,Batan,municipality
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600405000,Buruanga,municipality
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600406000,Ibajay,municipality
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600407000,Kalibo,municipality
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600408000,Lezo,municipality
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600409000,Libacao,municipality
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600410000,Madalag,municipality
